Brand," DNLA"," SKU_NO"," SEQNUM"," SPEC_NAME"," SPEC_VALUE"," SPEC_VALUE_RAW"," "
185328,N,2066,2,Dimensions,"5.9 x 4.5 x 3.4"" (15.0 x 11.4 x 8.6 cm)","5.9 x 4.5 x 3.4"" (15.0 x 11.4 x 8.6 cm)"
185328,N,2066,3,Weight,"Without batteries: 12 oz (340 g)","Without batteries: 12 oz (340 g)"
185328,N,5539,1,,,
185328,N,5539,1,Dimensions,"Not specified by manufacturer","Not specified by manufacturer"
185328,N,4155,1,,,
185328,N,4155,1,Construction,"High quality optical glass","High quality optical glass"
185328,N,4155,2,Transmission,95%,95%
185328,N,4155,3,Coating,"6 layers","6 layers"
185328,N,4155,4,Rigidity,8H,8H
185328,N,4155,5,"Absorptive Power","130 g/cm&#178;","130 g/cm&#178;"
185328,N,4155,6,"Bearable Impact","12 kg/cm&#178;","12 kg/cm&#178;"
185328,N,4155,7,Thickness,"0.02"" (0.5 mm +/- 0.05 mm)","0.02"" (0.5 mm +/- 0.05 mm)"
185328,N,6431,1,,,
185328,N,6431,1,Frequency,"2.4 GHz","2.4 GHz"
185328,N,6431,2,Range,"250' (80 m)","250' (80 m)"
185328,N,6431,3,Channels,99,99
185328,N,6431,4,"Timer Delay","0 sec to 99 h 59 min 59 sec in one-second increments","0 sec to 99 h 59 min 59 sec in one-second increments"
185328,N,6431,5,"Exposure Range","0 sec to 99 h 59 min 59 sec in one-second increments","0 sec to 99 h 59 min 59 sec in one-second increments"
185328,N,6431,6,Interval,"1 sec to 99 h 59 min 59 sec in one-second increments","1 sec to 99 h 59 min 59 sec in one-second increments"
185328,N,6431,7,"Number of Shots","1-999 or infinite","1-999 or infinite"
185328,N,6431,8,"Power Supply","Transmitter: 2 x AAA batteries Receiver: 1 x 3 V CR2 lithium battery","Transmitter: 2 x AAA batteries Receiver: 1 x 3 V CR2 lithium battery"
185328,N,6431,9,"Battery Life","Transmitter: 4 years in standby Receiver: 400 hours in standby","Transmitter: 4 years in standby Receiver: 400 hours in standby"
185328,N,6431,10,"Operating Temperature","-4 to 122°F (-20 to 50°C)","-4 to 122°F (-20 to 50°C)"
185328,N,6431,11,Dimensions,"Transmitter: 5.9 x 2 x 1"" (149 x 50 x 24 mm) Receiver: 2.5 x 1.5 x 1.2"" (63 x 38 x 31 mm)","Transmitter: 5.9 x 2 x 1"" (149 x 50 x 24 mm) Receiver: 2.5 x 1.5 x 1.2"" (63 x 38 x 31 mm)"
185327,N,3894,1,,,
185327,N,3894,1,Size,"Diameter: 39.5","Diameter: 39.5"
185327,N,3894,2,Shape,Octagonal,Octagonal
185327,N,3894,3,Compatibility,"Flash heads with Impact/Bowens s-type mounts Adapters available for most popular brands","Flash heads with Impact/Bowens s-type mounts Adapters available for most popular brands"
185327,N,3894,4,"Removable Front Face",Yes,Yes
185327,N,3894,5,"Removable Interior Baffle","Uses included deflector disc","Uses included deflector disc"
185327,N,3894,6,"Accepts Grids",No,No
185327,N,3894,7,"Requires Speed Ring",Yes,Yes
185327,N,3894,8,Weight,"3.0 lb. (1.4 kg)","3.0 lb. (1.4 kg)"
185327,N,3892,1,,,
185327,N,3892,1,Size,"Diameter: 27.5","Diameter: 27.5"
185327,N,3892,2,Shape,Octagonal,Octagonal
185327,N,3892,3,Compatibility,"Flash heads with Impact/Bowens s-type mounts Adapters available for most popular brands","Flash heads with Impact/Bowens s-type mounts Adapters available for most popular brands"
185327,N,3892,4,"Removable Front Face",Yes,Yes
185327,N,3892,5,"Removable Interior Baffle","Uses included deflector disc","Uses included deflector disc"
185327,N,3892,6,"Accepts Grids",No,No
185327,N,3892,7,"Requires Speed Ring",Yes,Yes
185327,N,3892,8,Weight,"2.5 lb (1.1 kg)","2.5 lb (1.1 kg)"
185327,N,3893,1,,,
185327,N,3893,1,Size,"Diameter: 34","Diameter: 34"
185327,N,3893,2,Shape,Octagonal,Octagonal
185327,N,3893,3,Compatibility,"Flash heads with Impact/Bowens s-type mounts Adapters available for most popular brands","Flash heads with Impact/Bowens s-type mounts Adapters available for most popular brands"
185327,N,3893,4,"Removable Front Face",Yes,Yes
185327,N,3893,5,"Removable Interior Baffle","Uses included deflector disc","Uses included deflector disc"
185327,N,3893,6,"Accepts Grids",No,No
185327,N,3893,7,"Requires Speed Ring",Yes,Yes
185327,N,3893,8,Weight,"2.7 lb (1.2 kg)","2.7 lb (1.2 kg)"
185328,N,6534,1,,,
185328,N,6534,1,"Cable Length","2.8' (86 cm)","2.8' (86 cm)"
185327,N,6983,1,,,
185327,N,6983,1,Material,Metal,Metal
185327,N,6983,2,Compatibility,"Bolt VB-22 bare-bulb flash
Bolt VB-11 bare-bulb flash
Quantum Instruments Qflash units
Lumedyne flash units
Norman B-series flash units","Bolt VB-22 bare-bulb flash
Bolt VB-11 bare-bulb flash
Quantum Instruments Qflash units
Lumedyne flash units
Norman B-series flash units"
185327,N,6983,3,Dimensions,"Diameter: 7.37 (18.7 cm)
Width: 2.25"" (5.7 cm)","Diameter: 7.37 (18.7 cm)
Width: 2.25"" (5.7 cm)"
185327,N,6983,4,Weight,"2.25' (5.7 cm)","2.25' (5.7 cm)"
185328,N,3815,1,,,
185328,N,3815,1,Compatibility,"Fujifilm X-T1","Fujifilm X-T1"
185328,N,4098,1,,,
185328,N,4098,1,"Transmission System",Infrared,Infrared
185328,N,4098,2,"Transmission Range","Up to 115' / 35 m","Up to 115' / 35 m"
185328,N,4098,3,Channels,4,4
185328,N,4098,4,Groups,3,3
185328,N,4098,5,Coverage,"Flash Coverage: Horizontal: 40° Vertical: 30°","Flash Coverage: Horizontal: 40° Vertical: 30°"
185328,N,4098,6,Display,"Backlit LCD","Backlit LCD"
185328,N,4098,7,"Remotely Controllable","Controllable remote flash mode: E-TTL (ALL), E-TTL (A:B), E-TTL (A:B+C), M (ALL), M (A+B), M (A+B+C), stroboscopic","Controllable remote flash mode: E-TTL (ALL), E-TTL (A:B), E-TTL (A:B+C), M (ALL), M (A+B), M (A+B+C), stroboscopic"
185328,N,4098,8,"Power Source","Two AA batteries (not included)","Two AA batteries (not included)"
185328,N,4098,9,Dimensions,"2.5 x 2.5 x 3.3"" / 6.3 x 6.3 x 8.3 cm","2.5 x 2.5 x 3.3"" / 6.3 x 6.3 x 8.3 cm"
185328,N,4098,10,Weight,"4.2 oz / 120 g","4.2 oz / 120 g"
185328,N,4099,1,,,
185328,N,4099,1,"Transmission System",Infrared,Infrared
185328,N,4099,2,"Transmission Range","Up to 115' / 35 m","Up to 115' / 35 m"
185328,N,4099,3,Channels,4,4
185328,N,4099,4,Groups,3,3
185328,N,4099,5,Coverage,"Flash Coverage: Horizontal: 40° Vertical: 30°","Flash Coverage: Horizontal: 40° Vertical: 30°"
185328,N,4099,6,Display,"Backlit LCD","Backlit LCD"
185328,N,4099,7,"Remotely Controllable","Controllable remote flash mode: E-TTL (ALL), E-TTL (A:B), E-TTL (A:B+C), M (ALL), M (A+B), M (A+B+C), stroboscopic","Controllable remote flash mode: E-TTL (ALL), E-TTL (A:B), E-TTL (A:B+C), M (ALL), M (A+B), M (A+B+C), stroboscopic"
185328,N,4099,8,"Power Source","Two AA batteries (not included)","Two AA batteries (not included)"
185328,N,4099,9,Dimensions,"2.5 x 2.5 x 3.3"" / 6.3 x 6.3 x 8.3 cm","2.5 x 2.5 x 3.3"" / 6.3 x 6.3 x 8.3 cm"
185328,N,4099,10,Weight,"4.2 oz / 120 g","4.2 oz / 120 g"
185328,N,4169,1,,,
185328,N,4169,1,Construction,"Optical glass","Optical glass"
185328,N,4169,2,Thickness,"0.02"" (0.5 mm)","0.02"" (0.5 mm)"
185328,N,4169,3,"Adhesive Type ",Static,Static
185327,N,5599,1,,,
185327,N,5599,1,"Kit Dimensions","In case: 33.5 x 16.5 x 13.5"" (85 x 42 x 34 cm)","In case: 33.5 x 16.5 x 13.5"" (85 x 42 x 34 cm)"
185327,N,5599,2,"Kit Weight","42.5 lb (19.27 kg)","42.5 lb (19.27 kg)"
185327,N,5598,1,,,
185327,N,5598,1,"Kit Dimensions","In case: 33.5 x 16.5 x 13.5"" (85 x 42 x 34 cm)","In case: 33.5 x 16.5 x 13.5"" (85 x 42 x 34 cm)"
185327,N,5598,2,"Kit Weight","38 lb (17.23 kg)","38 lb (17.23 kg)"
185328,N,4179,1,,,
185328,N,4179,1,Construction,"Optical glass","Optical glass"
185328,N,4179,2,Thickness,"0.02"" (0.5 mm)","0.02"" (0.5 mm)"
185328,N,4179,3,"Adhesive Type ",Static,Static
185328,N,2120,1,,,
185328,N,2120,1,"Power Source","1x DMW-BLF19 battery in the grip, and/or 1x DMW-BLF19 in the camera.","1x DMW-BLF19 battery in the grip, and/or 1x DMW-BLF19 in the camera."
185328,N,2120,2,"Operating Temperature","32-104°F (0-40°C)","32-104°F (0-40°C)"
185328,N,2120,3,"Tripod Mount Thread Size","Female, 1/4""-20","Female, 1/4""-20"
185328,N,2120,4,"Camera Mount Thread Size","Male, 1/4""-20","Male, 1/4""-20"
185328,N,2120,5,"Dimensions (HxWxD)","5.1 x 1.6 x 2.5"" (13 x 4 x 6.3 cm)","5.1 x 1.6 x 2.5"" (13 x 4 x 6.3 cm)"
185328,N,2120,6,Weight,"6.6 oz / 188 g (without battery)
9.4 oz / 267 g (with battery)","6.6 oz / 188 g (without battery)
9.4 oz / 267 g (with battery)"
185328,N,5622,1,,,
185328,N,5622,1,Length,"33' (10 m)","33' (10 m)"
185328,N,5622,2,Weight,"13.6 oz (385 g)","13.6 oz (385 g)"
185328,N,5628,1,,,
185328,N,5628,1,Length,"33' (10 m)","33' (10 m)"
185328,N,5628,2,Weight,"13.6 oz (385 g) ","13.6 oz (385 g) "
185328,N,5631,1,,,
185328,N,5631,1,Length,"3' (1 m) extended1' (35 cm) relaxed","3' (1 m) extended1' (35 cm) relaxed"
185328,N,6785,1,,,
185328,N,6785,1,Construction,Aluminum,Aluminum
185328,N,6785,2,Mount,"Shoe 3/8"" male bolt with 1/4""-20 female threads","Shoe 3/8"" male bolt with 1/4""-20 female threads"
185328,N,6785,3,Length,"6"""" (15.2 cm)","6"""" (15.2 cm)"
185328,N,6785,4,Weight,"2.7 oz (76.5 g)","2.7 oz (76.5 g)"
185328,N,5632,1,,,
185328,N,5632,1,Length,"3' (1 m) extended
1' (35 cm) relaxed","3' (1 m) extended
1' (35 cm) relaxed"
185328,N,5632,2,Weight,"3.7 oz (105 g) ","3.7 oz (105 g) "
185328,N,6787,1,,,
185328,N,6787,1,Construction,Aluminum,Aluminum
185328,N,6787,2,Mount,"Shoe 3/8"" male bolt with 1/4""-20 female threads","Shoe 3/8"" male bolt with 1/4""-20 female threads"
185328,N,6787,3,Length,"12"""" (30.5 cm)","12"""" (30.5 cm)"
185328,N,6787,4,Weight,"4.6 oz (130.4 g)","4.6 oz (130.4 g)"
185328,N,6786,1,,,
185328,N,6786,1,Construction,Aluminum,Aluminum
185328,N,6786,2,Mount,"Shoe 3/8"" male bolt with 1/4""-20 female threads","Shoe 3/8"" male bolt with 1/4""-20 female threads"
185328,N,6786,3,Length,"8"""" (20.3 cm)","8"""" (20.3 cm)"
185328,N,6786,4,Weight,"3.3 oz (93.5 g)","3.3 oz (93.5 g)"
185327,N,5115,1,,,
185327,N,5115,1,Construction,"Chrome-plated risers, black steel base","Chrome-plated risers, black steel base"
185327,N,5115,2,"Maximum Height","11.1' (3.4 m)","11.1' (3.4 m)"
185327,N,5115,3,"Minimum Height","43.5"" (111 cm)","43.5"" (111 cm)"
185327,N,5115,4,Riser,"3 Risers, 4 sections","3 Risers, 4 sections"
185327,N,5115,5,"Column Diameter","35 / 30 / 25 / 20 mm","35 / 30 / 25 / 20 mm"
185327,N,5115,6,"Leg Design","Rectangular, folding, 20x40 mm with leveling leg","Rectangular, folding, 20x40 mm with leveling leg"
185327,N,5115,7,"Closed Length","39.25"" (99.6 cm)","39.25"" (99.6 cm)"
185327,N,5115,8,"Footprint Diameter","29.5"" (79 cm)","29.5"" (79 cm)"
185327,N,5115,9,"Attachment Size","5/8"" (16 mm) Baby stud","5/8"" (16 mm) Baby stud"
185327,N,5115,10,"Air Cushioned",No,No
185327,N,5115,11,"Maximum Load","26 lb (12 kg)","26 lb (12 kg)"
185327,N,5115,12,Weight,"13.1 lb (6.0 kg)","13.1 lb (6.0 kg)"
185327,N,5117,1,,,
185327,N,5117,1,Construction,"Chrome-plated risers, black steel base","Chrome-plated risers, black steel base"
185327,N,5117,2,"Maximum Height","8.5' (2.6 m)","8.5' (2.6 m)"
185327,N,5117,3,"Minimum Height","42"" (107 cm)","42"" (107 cm)"
185327,N,5117,4,Riser,"2 Risers, 3 sections","2 Risers, 3 sections"
185327,N,5117,5,"Column Diameter","35 / 30 / 25 mm","35 / 30 / 25 mm"
185327,N,5117,6,"Leg Design","Rectangular, folding, 20x40 mm with leveling leg","Rectangular, folding, 20x40 mm with leveling leg"
185327,N,5117,7,"Closed Length","38"" (96.5 cm)","38"" (96.5 cm)"
185327,N,5117,8,"Footprint Diameter","29.5"" (79 cm)","29.5"" (79 cm)"
185327,N,5117,9,"Attachment Size","5/8"" (16 mm) Baby stud","5/8"" (16 mm) Baby stud"
185327,N,5117,10,"Air Cushioned",No,No
185327,N,5117,11,"Maximum Load","26 lb (12 kg)","26 lb (12 kg)"
185327,N,5117,12,Weight,"12.45 lb (5.6 kg)","12.45 lb (5.6 kg)"
185328,N,2065,1,,,
185328,N,2065,1,"Connection Cable","2.5 mm to 2.5 mm","2.5 mm to 2.5 mm"
185328,N,2065,2,Batteries,"Grip: 1 or 2 x LP-E12Remote: 1 x CR2032","Grip: 1 or 2 x LP-E12Remote: 1 x CR2032"
185328,N,2065,3,"Operating Temperature","32 to 104°F (0 to 40°C)","32 to 104°F (0 to 40°C)"
185328,N,2065,4,"Remote Distance","Up to 15' (4.6 m)","Up to 15' (4.6 m)"
185328,N,2065,5,Dimensions,"4.6 x 2.9 x 3.7""","4.6 x 2.9 x 3.7"""
185328,N,2065,6,Weight,"5.3 oz (150 g)","5.3 oz (150 g)"
185328,N,6436,1,,,
185328,N,6436,1,Frequency,"2.4 GHz","2.4 GHz"
185328,N,6436,2,Range,"250' (80 m)","250' (80 m)"
185328,N,6436,3,Channels,99,99
185328,N,6436,4,"Timer Delay","0 sec to 99 h 59 min 59 sec in one-second increments","0 sec to 99 h 59 min 59 sec in one-second increments"
185328,N,6436,5,"Exposure Range","0 sec to 99 h 59 min 59 sec in one-second increments","0 sec to 99 h 59 min 59 sec in one-second increments"
185328,N,6436,6,Interval,"1 sec to 99 h 59 min 59 sec in one-second increments","1 sec to 99 h 59 min 59 sec in one-second increments"
185328,N,6436,7,"Number of Shots","1-999 or infinite","1-999 or infinite"
185328,N,6436,8,"Power Supply","Transmitter: 2 x AAA batteries Receiver: 1 x 3 V CR2 lithium battery","Transmitter: 2 x AAA batteries Receiver: 1 x 3 V CR2 lithium battery"
185328,N,6436,9,"Battery Life","Transmitter: 4 years in standby Receiver: 400 hours in standby","Transmitter: 4 years in standby Receiver: 400 hours in standby"
185328,N,6436,10,"Operating Temperature","-4 to 122°F (-20 to 50°C)","-4 to 122°F (-20 to 50°C)"
185328,N,6436,11,Dimensions,"Transmitter: 5.9 x 2 x 1"" (149 x 50 x 24 mm) Receiver: 2.5 x 1.5 x 1.2"" (63 x 38 x 31 mm)","Transmitter: 5.9 x 2 x 1"" (149 x 50 x 24 mm) Receiver: 2.5 x 1.5 x 1.2"" (63 x 38 x 31 mm)"
185328,N,7318,1,,,
185328,N,7318,1,Material,"Aluminum alloy","Aluminum alloy"
185328,N,7318,2,"Tripod Mount Thread Size","3/8""-16 & 1/4""-20","3/8""-16 & 1/4""-20"
185328,N,7318,3,Footprint,"Approx. 2.0 x 1.5"" (52 x 38 mm)","Approx. 2.0 x 1.5"" (52 x 38 mm)"
185328,N,7318,4,Weight,"4.9 oz (139 g)","4.9 oz (139 g)"
185328,N,4174,1,,,
185328,N,4174,1,Construction,"Optical glass","Optical glass"
185328,N,4174,2,Thickness,0.02,0.02
185328,N,4174,3,"Adhesive Type ",Static,Static
185328,N,3227,1,,,
185328,N,3227,1,"Mount Position","3 x accessory mount positions","3 x accessory mount positions"
185328,N,3227,2,"Female Thread Size",1/4,1/4
185328,N,3227,3,Compatibility,"Standard shoe mounts, excluding Nikon SB-900, Sony/Minolta iISO, Sony Multi-Interface, and Pentax flashes.","Standard shoe mounts, excluding Nikon SB-900, Sony/Minolta iISO, Sony Multi-Interface, and Pentax flashes."
185329,N,2512,1,Transmitter,,
185329,N,2512,1,"Operating Frequencies","G4 Band (171.105 and 171.905 MHz)","G4 Band (171.105 and 171.905 MHz)"
185329,N,2512,2,Modulation,"Frequency modulation (FM)","Frequency modulation (FM)"
185329,N,2512,3,"Modulation Sensitivity","6 mV input for full deviation","6 mV input for full deviation"
185329,N,2512,4,Battery,"9 V alkaline (not included)","9 V alkaline (not included)"
185329,N,2512,5,"Current Consumption","50 mA","50 mA"
185329,N,2512,6,"Battery Life","Approximately 8 hours","Approximately 8 hours"
185329,N,2512,7,Dimensions,"4.09 × 2.44 × 0.94","4.09 × 2.44 × 0.94"
185329,N,2512,8,Weight,"2.8 oz (80 g) without battery","2.8 oz (80 g) without battery"
185329,N,2512,2,Receiver,,
185329,N,2512,1,"Operating Frequencies","G4 Band (171.105 and 171.905 MHz)","G4 Band (171.105 and 171.905 MHz)"
185329,N,2512,2,"Reception System","FM super heterodyne","FM super heterodyne"
185329,N,2512,3,"Reception Sensitivity","2 µV for 30 dB S/N","2 µV for 30 dB S/N"
185329,N,2512,4,"Output Connector",1/8,1/8
185329,N,2512,5,"DC Input","9 VDC (center positive)","9 VDC (center positive)"
185329,N,2512,6,Battery,"9 V alkaline (not included)","9 V alkaline (not included)"
185329,N,2512,7,"Current Consumption","50 mA","50 mA"
185329,N,2512,8,"Battery Life","Approximately 8 hours","Approximately 8 hours"
185329,N,2512,9,Dimensions,"4.09 × 2.44 × 0.94","4.09 × 2.44 × 0.94"
185329,N,2512,10,Weight,"3.5 oz (100 g) without battery","3.5 oz (100 g) without battery"
185329,N,2507,1,Transmitter,,
185329,N,2507,1,"Operating Frequencies","G4 Band (171.105 and 171.905 MHz)","G4 Band (171.105 and 171.905 MHz)"
185329,N,2507,2,Modulation,"Frequency modulation (FM)","Frequency modulation (FM)"
185329,N,2507,3,"Modulation Sensitivity","6 mV input for full deviation","6 mV input for full deviation"
185329,N,2507,4,Battery,"9 V alkaline (not included)","9 V alkaline (not included)"
185329,N,2507,5,"Current Consumption","50 mA","50 mA"
185329,N,2507,6,"Battery Life","Approximately 8 hours","Approximately 8 hours"
185329,N,2507,7,Dimensions,"4.09 &#215; 2.44 &#215; 0.94"" (104 &#215; 62 &#215; 24 mm)","4.09 &#215; 2.44 &#215; 0.94"" (104 &#215; 62 &#215; 24 mm)"
185329,N,2507,8,Weight,"2.8 oz (80 g) without battery","2.8 oz (80 g) without battery"
185329,N,2507,2,Receiver,,
185329,N,2507,1,"Operating Frequencies","G4 Band (171.105 and 171.905 MHz)","G4 Band (171.105 and 171.905 MHz)"
185329,N,2507,2,"Reception System","FM super heterodyne","FM super heterodyne"
185329,N,2507,3,"Reception Sensitivity","2 &#181;V for 30 dB S/N","2 &#181;V for 30 dB S/N"
185329,N,2507,4,"Output Connector","1/8"" (3.5 mm) TRS","1/8"" (3.5 mm) TRS"
185329,N,2507,5,"DC Input","9 V DC (center positive)","9 V DC (center positive)"
185329,N,2507,6,Battery,"9 V alkaline (not included)","9 V alkaline (not included)"
185329,N,2507,7,"Current Consumption","50 mA","50 mA"
185329,N,2507,8,"Battery Life","Approximately 8 hours","Approximately 8 hours"
185329,N,2507,9,Dimensions,"4.09 &#215; 2.44 &#215; 0.94"" (104 &#215; 62 &#215; 24 mm)","4.09 &#215; 2.44 &#215; 0.94"" (104 &#215; 62 &#215; 24 mm)"
185329,N,2507,10,Weight,"3.5 oz (100 g) without battery","3.5 oz (100 g) without battery"
185329,N,2510,1,Transmitter,,
185329,N,2510,1,"Operating Frequencies","G2 Band (169.505 and 170.305 MHz)","G2 Band (169.505 and 170.305 MHz)"
185329,N,2510,2,Modulation,"Frequency modulation (FM)","Frequency modulation (FM)"
185329,N,2510,3,"Modulation Sensitivity","6 mV input for full deviation","6 mV input for full deviation"
185329,N,2510,4,Battery,"9 V alkaline (not included)","9 V alkaline (not included)"
185329,N,2510,5,"Current Consumption","50 mA","50 mA"
185329,N,2510,6,"Battery Life","Approximately 8 hours","Approximately 8 hours"
185329,N,2510,7,Dimensions,"4.09 × 2.44 × 0.94","4.09 × 2.44 × 0.94"
185329,N,2510,8,Weight,"2.8 oz (80 g) without battery","2.8 oz (80 g) without battery"
185329,N,2510,2,Receiver,,
185329,N,2510,1,"Operating Frequencies","G2 Band (169.505 and 170.305 MHz)","G2 Band (169.505 and 170.305 MHz)"
185329,N,2510,2,"Reception System","FM super heterodyne","FM super heterodyne"
185329,N,2510,3,"Reception Sensitivity","2 µV for 30 dB S/N","2 µV for 30 dB S/N"
185329,N,2510,4,"Output Connector",1/8,1/8
185329,N,2510,5,"DC Input","9 VDC (center positive)","9 VDC (center positive)"
185329,N,2510,6,Battery,"9 V alkaline (not included)","9 V alkaline (not included)"
185329,N,2510,7,"Current Consumption","50 mA","50 mA"
185329,N,2510,8,"Battery Life","Approximately 8 hours","Approximately 8 hours"
185329,N,2510,9,Dimensions,"4.09 × 2.44 × 0.94","4.09 × 2.44 × 0.94"
185329,N,2510,10,Weight,"3.5 oz (100 g) without battery","3.5 oz (100 g) without battery"
185327,N,2053,1,,,
185327,N,2053,1,Material,"Aluminum alloy","Aluminum alloy"
185327,N,2053,2,"Minimum Length","47.0"" (119.4 cm)","47.0"" (119.4 cm)"
185327,N,2053,3,"Maximum Length","118.0"" (299.7 cm)","118.0"" (299.7 cm)"
185327,N,2053,4,Weight,"1.85 lb (839.0 g)","1.85 lb (839.0 g)"
185327,N,6263,1,,,
185327,N,6263,1,Materials,"High impact plastic bracket, metal cold shoe.","High impact plastic bracket, metal cold shoe."
185327,N,6263,2,Mount,"Female mount to 5/8"" stud","Female mount to 5/8"" stud"
185327,N,6263,3,Dimensions,"4.0 x 5.8 x 10.5"" (10.0 x 14.5 x 27.0 cm)","4.0 x 5.8 x 10.5"" (10.0 x 14.5 x 27.0 cm)"
185327,N,6263,4,Weight,"8 oz (227 g)","8 oz (227 g)"
185327,N,7392,1,,,
185327,N,7392,1,Size,"To fit 7' parabolic umbrella ","To fit 7' parabolic umbrella "
185327,N,7392,2,Weight,"0.5 lb (0.22 kg)","0.5 lb (0.22 kg)"
185327,N,2054,1,,,
185327,N,2054,1,Material,"Aluminum alloy","Aluminum alloy"
185327,N,2054,2,"Minimum Length","47.0"" (119.4 cm)","47.0"" (119.4 cm)"
185327,N,2054,3,"Maximum Length","118.0"" (299.7 cm)","118.0"" (299.7 cm)"
185327,N,2054,4,Weight,"1.85 lb (839.0 g)","1.85 lb (839.0 g)"
185327,N,3663,1,,,
185327,N,3663,1,Material,Synthetic,Synthetic
185327,N,3663,2,Dimensions,"16.12 x 37.37","16.12 x 37.37"
185327,N,3663,3,Weight,"3.2 lb (1.5 kg) ","3.2 lb (1.5 kg) "
185327,N,3664,1,,,
185327,N,3664,1,Material,Synthetic,Synthetic
185327,N,3664,2,Dimensions,"13.75 x 30.25","13.75 x 30.25"
185327,N,3664,3,Weight,"2.4 lb (1.1 kg)","2.4 lb (1.1 kg)"
185327,N,3665,1,,,
185327,N,3665,1,Material,Synthetic,Synthetic
185327,N,3665,2,Dimensions,"10.5 x 19.62","10.5 x 19.62"
185327,N,3665,3,Weight,"1 lb (450 g)","1 lb (450 g)"
185329,N,4387,1,,,
185329,N,4387,1,Channels,4,4
185329,N,4387,2,"Frequency Response","20 Hz to 20 kHz","20 Hz to 20 kHz"
185329,N,4387,3,"Input Connections","1x 1/4","1x 1/4"
185329,N,4387,4,"Output Connectors","4x 1/4","4x 1/4"
185329,N,4387,5,"Maximum Input Level","+14 dBV","+14 dBV"
185329,N,4387,6,"Maximum Output Level","20 dB per channel","20 dB per channel"
185329,N,4387,7,"Input Impedance","100 k?, unbalanced","100 k?, unbalanced"
185329,N,4387,8,"Output Impedance","51 ?, per output","51 ?, per output"
185329,N,4387,9,"Signal to Noise Ratio",">90 dB",">90 dB"
185329,N,4387,10,THD,<0.008%,<0.008%
185329,N,4387,11,Power,"12 V DC, 150 mA","12 V DC, 150 mA"
185329,N,4387,12,"Dimensions (L x W x D)","3.9 x 3.2 x 1.2","3.9 x 3.2 x 1.2"
185329,N,4387,13,Weight,"9.6 oz (272 g)","9.6 oz (272 g)"
185327,N,3668,1,,,
185327,N,3668,1,Material,"Synthetic fabric and polymer","Synthetic fabric and polymer"
185327,N,3668,2,Dimensions,"47 x 47 x 47"" (120 x 120 x 120 cm)","47 x 47 x 47"" (120 x 120 x 120 cm)"
185327,N,3668,3,Weight,"6.25 lb (2.8 kg)","6.25 lb (2.8 kg)"
185329,N,4389,1,,,
185329,N,4389,1,Channels,4,4
185329,N,4389,2,"Input Connections","1x 1/4","1x 1/4"
185329,N,4389,3,"Output Connectors","4x 1/4","4x 1/4"
185329,N,4389,4,"Maximum Input Level","+14 dBV","+14 dBV"
185329,N,4389,5,"Maximum Output Level","22 dB, per channel","22 dB, per channel"
185329,N,4389,6,"Input Impedance","1 k?","1 k?"
185329,N,4389,7,"Output Impedance","Minimum 10 ?, per channel","Minimum 10 ?, per channel"
185329,N,4389,8,"Signal to Noise Ratio",">98 dB",">98 dB"
185329,N,4389,9,THD,<0.007%,<0.007%
185329,N,4389,10,Power,"12 V DC, 150 mA","12 V DC, 150 mA"
185329,N,4389,11,"Dimensions (L x W x D)","3.00 x 3.75 x 1.20","3.00 x 3.75 x 1.20"
185329,N,4389,12,Weight,"10.4 oz (295 g)","10.4 oz (295 g)"
185327,N,2723,1,,,
185327,N,2723,1,"Clamp Range","Up to 1.38"" (35 mm) diameter or thickness","Up to 1.38"" (35 mm) diameter or thickness"
185327,N,2723,2,Length,"4.21"" (10.7 cm)
Receiver: 5/8"" (16 mm)
Stud: 5.8"" (16 mm)
Stud thread: 3/8""-16 or 1/4""-20 female via bushing","4.21"" (10.7 cm)
Receiver: 5/8"" (16 mm)
Stud: 5.8"" (16 mm)
Stud thread: 3/8""-16 or 1/4""-20 female via bushing"
185327,N,2723,3,Weight,"3.84 oz (109g)","3.84 oz (109g)"
185327,N,6164,1,,,
185327,N,6164,1,Frequency,"2.4 GHz","2.4 GHz"
185327,N,6164,2,Channels,"80 digitally-coded channels","80 digitally-coded channels"
185327,N,6164,3,Groups,4,4
185327,N,6164,4,"Operating Range","Up to 720' (220 m)","Up to 720' (220 m)"
185327,N,6164,5,"Flash Synchro Speed","1/250 second maximum","1/250 second maximum"
185327,N,6164,6,Connections,"PC outlet2.5 mm input port connection3.5 mm shutter release and flash outputMini-USB type B/DC5 V","PC outlet2.5 mm input port connection3.5 mm shutter release and flash outputMini-USB type B/DC5 V"
185327,N,6164,7,Batteries,"2x AA 1.5 V alkaline, Lithium, or NiMH","2x AA 1.5 V alkaline, Lithium, or NiMH"
185327,N,6164,8,Dimensions,"4.75 x 1.75 x 1.25","4.75 x 1.75 x 1.25"
185327,N,6164,9,Weight,"2.85 oz (81 g) without batteries","2.85 oz (81 g) without batteries"
185327,N,3661,1,,,
185327,N,3661,1,Material,Synthetic,Synthetic
185327,N,3661,2,Dimensions,"33.5 x 61.5","33.5 x 61.5"
185327,N,3661,3,,,
185327,N,5016,1,,,
185327,N,5016,1,Material,"Cordura nylon","Cordura nylon"
185327,N,5016,2,"Type of Closure",Zipper,Zipper
